NO2 + hv => NO + O
wavelength (nm)   quantum yield
3.8425e+02        1.0000e+00     
3.8438e+02        1.0000e+00     
3.8450e+02        1.0000e+00     
3.8463e+02        1.0000e+00     
3.8475e+02        1.0000e+00     
3.8488e+02        1.0000e+00     
3.8500e+02        1.0000e+00     
3.8513e+02        1.0000e+00     
3.8525e+02        1.0000e+00     
3.8538e+02        1.0000e+00     
3.8550e+02        1.0000e+00     
3.8563e+02        1.0000e+00     
3.8575e+02        1.0000e+00     
3.8588e+02        1.0000e+00     
3.8600e+02        1.0000e+00     
3.8613e+02        1.0000e+00     
3.8625e+02        1.0000e+00     
3.8638e+02        1.0000e+00     
3.8650e+02        1.0000e+00     
3.8663e+02        1.0000e+00     
3.8675e+02        1.0000e+00     
3.8688e+02        1.0000e+00     
3.8700e+02        1.0000e+00     
3.8713e+02        1.0000e+00     
3.8725e+02        1.0000e+00     
3.8738e+02        1.0000e+00     
3.8750e+02        1.0000e+00     
3.8763e+02        1.0000e+00     
3.8775e+02        1.0000e+00     
3.8788e+02        1.0000e+00     
3.8800e+02        1.0000e+00     
3.8813e+02        1.0000e+00     
3.8825e+02        1.0000e+00     
3.8838e+02        1.0000e+00     
3.8850e+02        1.0000e+00     
3.8863e+02        1.0000e+00     
3.8875e+02        1.0000e+00     
3.8888e+02        1.0000e+00     
3.8900e+02        1.0000e+00     
3.8913e+02        1.0000e+00     
3.8925e+02        1.0000e+00     
3.8938e+02        1.0000e+00     
3.8950e+02        1.0000e+00     
3.8963e+02        1.0000e+00     
3.8975e+02        1.0000e+00     
3.8988e+02        1.0000e+00     
3.9000e+02        1.0000e+00     
3.9013e+02        1.0000e+00     
3.9025e+02        1.0000e+00     
3.9038e+02        1.0000e+00     
3.9050e+02        1.0000e+00     
3.9063e+02        1.0000e+00     
3.9075e+02        1.0000e+00     
3.9088e+02        1.0000e+00     
3.9100e+02        1.0000e+00     
3.9113e+02        1.0000e+00     
3.9125e+02        1.0000e+00     
3.9138e+02        1.0000e+00     
3.9150e+02        1.0000e+00     
3.9163e+02        1.0000e+00     
3.9175e+02        1.0000e+00     
3.9188e+02        1.0000e+00     
3.9200e+02        1.0000e+00     
3.9213e+02        1.0000e+00     
3.9225e+02        1.0000e+00     
3.9238e+02        1.0000e+00     
3.9250e+02        1.0000e+00     
3.9263e+02        1.0000e+00     
3.9275e+02        1.0000e+00     
3.9288e+02        1.0000e+00     
3.9300e+02        1.0000e+00     
3.9313e+02        1.0000e+00     
3.9325e+02        1.0000e+00     
3.9338e+02        1.0000e+00     
3.9350e+02        1.0000e+00     
3.9363e+02        1.0000e+00     
3.9375e+02        1.0000e+00     
3.9388e+02        1.0000e+00     
3.9400e+02        1.0000e+00     
3.9413e+02        1.0000e+00     
3.9425e+02        1.0000e+00     
3.9438e+02        1.0000e+00     
3.9450e+02        1.0000e+00     
3.9463e+02        1.0000e+00     
3.9475e+02        1.0000e+00     
3.9488e+02        1.0000e+00     
3.9500e+02        1.0000e+00     
3.9513e+02        1.0000e+00     
3.9525e+02        1.0000e+00     
3.9538e+02        1.0000e+00     
3.9550e+02        1.0000e+00     
3.9563e+02        1.0000e+00     
3.9575e+02        1.0000e+00     
3.9588e+02        1.0000e+00     
3.9600e+02        1.0000e+00     
3.9613e+02        1.0000e+00     
3.9625e+02        1.0000e+00     
3.9638e+02        1.0000e+00     
3.9650e+02        1.0000e+00     
3.9663e+02        1.0000e+00     
3.9675e+02        1.0000e+00     
3.9688e+02        1.0000e+00     
3.9700e+02        1.0000e+00     
3.9713e+02        1.0000e+00     
3.9725e+02        1.0000e+00     
3.9738e+02        1.0000e+00     
3.9750e+02        1.0000e+00     
3.9763e+02        1.0000e+00     
3.9775e+02        1.0000e+00     
